role,full_name,username,email,password,department,program,roll_no,semester
student,BHUVANESH VERMA,20261cbs0033,20261cbs0033@college.edu,20261cbs0033@123,CYBER SECURITY,CBS,20261cbs0033,1
student,EKTA SINHA,20261cbs0034,20261cbs0034@college.edu,20261cbs0034@123,CYBER SECURITY,CBS,20261cbs0034,1
student,ESHA VERMA,20261cbs0035,20261cbs0035@college.edu,20261cbs0035@123,CYBER SECURITY,CBS,20261cbs0035,1
student,DARSHAN REDDY,20261cbs0036,20261cbs0036@college.edu,20261cbs0036@123,CYBER SECURITY,CBS,20261cbs0036,1
student,CHHAYA BANERJEE,20261cbs0037,20261cbs0037@college.edu,20261cbs0037@123,CYBER SECURITY,CBS,20261cbs0037,1
student,DEVANSH TIWARI,20261cbs0038,20261cbs0038@college.edu,20261cbs0038@123,CYBER SECURITY,CBS,20261cbs0038,1
student,DEEP SHARMA,20261cbs0039,20261cbs0039@college.edu,20261cbs0039@123,CYBER SECURITY,CBS,20261cbs0039,1
student,DALIT KUMAR,20261cbs0040,20261cbs0040@college.edu,20261cbs0040@123,CYBER SECURITY,CBS,20261cbs0040,1
student,DEEP SHARMA,20261cbs0041,20261cbs0041@college.edu,20261cbs0041@123,CYBER SECURITY,CBS,20261cbs0041,1
student,CHETAN MAHESHWARI,20261cbs0042,20261cbs0042@college.edu,20261cbs0042@123,CYBER SECURITY,CBS,20261cbs0042,1
student,ARJUN KUMAR,20261cbs0043,20261cbs0043@college.edu,20261cbs0043@123,CYBER SECURITY,CBS,20261cbs0043,1
student,DARSHAN REDDY,20261cbs0044,20261cbs0044@college.edu,20261cbs0044@123,CYBER SECURITY,CBS,20261cbs0044,1
student,BHUVANESH VERMA,20261cbs0045,20261cbs0045@college.edu,20261cbs0045@123,CYBER SECURITY,CBS,20261cbs0045,1
student,CHIRAG MALHOTRA,20261cbs0046,20261cbs0046@college.edu,20261cbs0046@123,CYBER SECURITY,CBS,20261cbs0046,1
student,ESHA VERMA,20261cbs0047,20261cbs0047@college.edu,20261cbs0047@123,CYBER SECURITY,CBS,20261cbs0047,1
student,BALAJI NAIR,20261cbs0048,20261cbs0048@college.edu,20261cbs0048@123,CYBER SECURITY,CBS,20261cbs0048,1
student,AKSHAY SINGH,20261cbs0049,20261cbs0049@college.edu,20261cbs0049@123,CYBER SECURITY,CBS,20261cbs0049,1
student,CHIRAG MALHOTRA,20261cbs0050,20261cbs0050@college.edu,20261cbs0050@123,CYBER SECURITY,CBS,20261cbs0050,1
student,DEVANSH TIWARI,20261cbs0051,20261cbs0051@college.edu,20261cbs0051@123,CYBER SECURITY,CBS,20261cbs0051,1
student,DEEP SHARMA,20261cbs0052,20261cbs0052@college.edu,20261cbs0052@123,CYBER SECURITY,CBS,20261cbs0052,1
student,BHAVNA REDDY,20261cbs0053,20261cbs0053@college.edu,20261cbs0053@123,CYBER SECURITY,CBS,20261cbs0053,1
student,ARJUN KUMAR,20261cbs0054,20261cbs0054@college.edu,20261cbs0054@123,CYBER SECURITY,CBS,20261cbs0054,1
student,CHANDNI SHARMA,20261cbs0055,20261cbs0055@college.edu,20261cbs0055@123,CYBER SECURITY,CBS,20261cbs0055,1
student,ARJUN KUMAR,20261cbs0056,20261cbs0056@college.edu,20261cbs0056@123,CYBER SECURITY,CBS,20261cbs0056,1
student,CHANDNI SHARMA,20261cbs0057,20261cbs0057@college.edu,20261cbs0057@123,CYBER SECURITY,CBS,20261cbs0057,1
student,BHUVANESH VERMA,20261cbs0058,20261cbs0058@college.edu,20261cbs0058@123,CYBER SECURITY,CBS,20261cbs0058,1
student,EDEN PATEL,20261cbs0059,20261cbs0059@college.edu,20261cbs0059@123,CYBER SECURITY,CBS,20261cbs0059,1
student,DARSHAN REDDY,20261cbs0060,20261cbs0060@college.edu,20261cbs0060@123,CYBER SECURITY,CBS,20261cbs0060,1
student,AARAV SHARMA,20261cbs0061,20261cbs0061@college.edu,20261cbs0061@123,CYBER SECURITY,CBS,20261cbs0061,1
student,EMRAN KHAN,20261cbs0062,20261cbs0062@college.edu,20261cbs0062@123,CYBER SECURITY,CBS,20261cbs0062,1
student,DIYA CHOPRA,20262cbs0001,20262cbs0001@college.edu,20262cbs0001@123,CYBER SECURITY,CBS,20262cbs0001,2
student,DARSHAN REDDY,20262cbs0002,20262cbs0002@college.edu,20262cbs0002@123,CYBER SECURITY,CBS,20262cbs0002,2
student,DIYA CHOPRA,20262cbs0003,20262cbs0003@college.edu,20262cbs0003@123,CYBER SECURITY,CBS,20262cbs0003,2
student,CHARVI PATEL,20262cbs0004,20262cbs0004@college.edu,20262cbs0004@123,CYBER SECURITY,CBS,20262cbs0004,2
student,BHUVANESH VERMA,20262cbs0005,20262cbs0005@college.edu,20262cbs0005@123,CYBER SECURITY,CBS,20262cbs0005,2
student,ANANYA GUPTA,20262cbs0006,20262cbs0006@college.edu,20262cbs0006@123,CYBER SECURITY,CBS,20262cbs0006,2
student,EKTA SINHA,20262cbs0007,20262cbs0007@college.edu,20262cbs0007@123,CYBER SECURITY,CBS,20262cbs0007,2
student,CHETAN MAHESHWARI,20262cbs0008,20262cbs0008@college.edu,20262cbs0008@123,CYBER SECURITY,CBS,20262cbs0008,2
student,DALIT KUMAR,20262cbs0009,20262cbs0009@college.edu,20262cbs0009@123,CYBER SECURITY,CBS,20262cbs0009,2
student,DEVANSH TIWARI,20262cbs0010,20262cbs0010@college.edu,20262cbs0010@123,CYBER SECURITY,CBS,20262cbs0010,2
student,CHETAN MAHESHWARI,20262cbs0011,20262cbs0011@college.edu,20262cbs0011@123,CYBER SECURITY,CBS,20262cbs0011,2
student,AISHA PATEL,20262cbs0012,20262cbs0012@college.edu,20262cbs0012@123,CYBER SECURITY,CBS,20262cbs0012,2
student,DIYA CHOPRA,20262cbs0013,20262cbs0013@college.edu,20262cbs0013@123,CYBER SECURITY,CBS,20262cbs0013,2
student,AISHA PATEL,20262cbs0014,20262cbs0014@college.edu,20262cbs0014@123,CYBER SECURITY,CBS,20262cbs0014,2
student,DALIT KUMAR,20262cbs0015,20262cbs0015@college.edu,20262cbs0015@123,CYBER SECURITY,CBS,20262cbs0015,2
student,BIANCA DESAI,20262cbs0016,20262cbs0016@college.edu,20262cbs0016@123,CYBER SECURITY,CBS,20262cbs0016,2
student,ESHA VERMA,20262cbs0017,20262cbs0017@college.edu,20262cbs0017@123,CYBER SECURITY,CBS,20262cbs0017,2
student,BHAVNA REDDY,20262cbs0018,20262cbs0018@college.edu,20262cbs0018@123,CYBER SECURITY,CBS,20262cbs0018,2
student,CHIRAG MALHOTRA,20262cbs0019,20262cbs0019@college.edu,20262cbs0019@123,CYBER SECURITY,CBS,20262cbs0019,2
student,BIANCA DESAI,20262cbs0020,20262cbs0020@college.edu,20262cbs0020@123,CYBER SECURITY,CBS,20262cbs0020,2
student,BIANCA DESAI,20262cbs0021,20262cbs0021@college.edu,20262cbs0021@123,CYBER SECURITY,CBS,20262cbs0021,2
student,DARSHAN REDDY,20262cbs0022,20262cbs0022@college.edu,20262cbs0022@123,CYBER SECURITY,CBS,20262cbs0022,2
student,BIANCA DESAI,20262cbs0023,20262cbs0023@college.edu,20262cbs0023@123,CYBER SECURITY,CBS,20262cbs0023,2
student,CHIRAG MALHOTRA,20262cbs0024,20262cbs0024@college.edu,20262cbs0024@123,CYBER SECURITY,CBS,20262cbs0024,2
student,EDEN PATEL,20262cbs0025,20262cbs0025@college.edu,20262cbs0025@123,CYBER SECURITY,CBS,20262cbs0025,2
student,AARAV SHARMA,20262cbs0026,20262cbs0026@college.edu,20262cbs0026@123,CYBER SECURITY,CBS,20262cbs0026,2
student,ARJUN KUMAR,20262cbs0027,20262cbs0027@college.edu,20262cbs0027@123,CYBER SECURITY,CBS,20262cbs0027,2
student,BIANCA DESAI,20262cbs0028,20262cbs0028@college.edu,20262cbs0028@123,CYBER SECURITY,CBS,20262cbs0028,2
student,CHIRAG MALHOTRA,20262cbs0029,20262cbs0029@college.edu,20262cbs0029@123,CYBER SECURITY,CBS,20262cbs0029,2
student,DARSHAN REDDY,20262cbs0030,20262cbs0030@college.edu,20262cbs0030@123,CYBER SECURITY,CBS,20262cbs0030,2
student,AKSHAY SINGH,20262cbs0031,20262cbs0031@college.edu,20262cbs0031@123,CYBER SECURITY,CBS,20262cbs0031,2
student,AKSHAY SINGH,20262cbs0032,20262cbs0032@college.edu,20262cbs0032@123,CYBER SECURITY,CBS,20262cbs0032,2
student,ARJUN KUMAR,20262cbs0033,20262cbs0033@college.edu,20262cbs0033@123,CYBER SECURITY,CBS,20262cbs0033,2
student,CHETAN MAHESHWARI,20262cbs0034,20262cbs0034@college.edu,20262cbs0034@123,CYBER SECURITY,CBS,20262cbs0034,2
student,BALAJI NAIR,20262cbs0035,20262cbs0035@college.edu,20262cbs0035@123,CYBER SECURITY,CBS,20262cbs0035,2
student,ANANYA GUPTA,20262cbs0036,20262cbs0036@college.edu,20262cbs0036@123,CYBER SECURITY,CBS,20262cbs0036,2
student,CHANDNI SHARMA,20262cbs0037,20262cbs0037@college.edu,20262cbs0037@123,CYBER SECURITY,CBS,20262cbs0037,2
student,CHIRAG MALHOTRA,20262cbs0038,20262cbs0038@college.edu,20262cbs0038@123,CYBER SECURITY,CBS,20262cbs0038,2
student,ANANYA GUPTA,20262cbs0039,20262cbs0039@college.edu,20262cbs0039@123,CYBER SECURITY,CBS,20262cbs0039,2
student,DALIT KUMAR,20262cbs0040,20262cbs0040@college.edu,20262cbs0040@123,CYBER SECURITY,CBS,20262cbs0040,2
student,ANANYA GUPTA,20262cbs0041,20262cbs0041@college.edu,20262cbs0041@123,CYBER SECURITY,CBS,20262cbs0041,2
student,CHARVI PATEL,20262cbs0042,20262cbs0042@college.edu,20262cbs0042@123,CYBER SECURITY,CBS,20262cbs0042,2
student,CHARVI PATEL,20262cbs0043,20262cbs0043@college.edu,20262cbs0043@123,CYBER SECURITY,CBS,20262cbs0043,2
student,ARJUN KUMAR,20262cbs0044,20262cbs0044@college.edu,20262cbs0044@123,CYBER SECURITY,CBS,20262cbs0044,2
student,ESHA VERMA,20262cbs0045,20262cbs0045@college.edu,20262cbs0045@123,CYBER SECURITY,CBS,20262cbs0045,2
student,BHAVNA REDDY,20262cbs0046,20262cbs0046@college.edu,20262cbs0046@123,CYBER SECURITY,CBS,20262cbs0046,2
student,BIANCA DESAI,20262cbs0047,20262cbs0047@college.edu,20262cbs0047@123,CYBER SECURITY,CBS,20262cbs0047,2
student,AARAV SHARMA,20262cbs0048,20262cbs0048@college.edu,20262cbs0048@123,CYBER SECURITY,CBS,20262cbs0048,2
student,DARSHAN REDDY,20262cbs0049,20262cbs0049@college.edu,20262cbs0049@123,CYBER SECURITY,CBS,20262cbs0049,2
student,BOOM BABU,20262cbs0050,20262cbs0050@college.edu,20262cbs0050@123,CYBER SECURITY,CBS,20262cbs0050,2
student,BHUVANESH VERMA,20262cbs0051,20262cbs0051@college.edu,20262cbs0051@123,CYBER SECURITY,CBS,20262cbs0051,2
student,EDEN PATEL,20262cbs0052,20262cbs0052@college.edu,20262cbs0052@123,CYBER SECURITY,CBS,20262cbs0052,2
student,DEEP SHARMA,20262cbs0053,20262cbs0053@college.edu,20262cbs0053@123,CYBER SECURITY,CBS,20262cbs0053,2
student,BOOM BABU,20262cbs0054,20262cbs0054@college.edu,20262cbs0054@123,CYBER SECURITY,CBS,20262cbs0054,2
student,AKSHAY SINGH,20262cbs0055,20262cbs0055@college.edu,20262cbs0055@123,CYBER SECURITY,CBS,20262cbs0055,2
student,BIANCA DESAI,20262cbs0056,20262cbs0056@college.edu,20262cbs0056@123,CYBER SECURITY,CBS,20262cbs0056,2
student,BHAVNA REDDY,20262cbs0057,20262cbs0057@college.edu,20262cbs0057@123,CYBER SECURITY,CBS,20262cbs0057,2
student,AARAV SHARMA,20262cbs0058,20262cbs0058@college.edu,20262cbs0058@123,CYBER SECURITY,CBS,20262cbs0058,2
student,BHAVNA REDDY,20262cbs0059,20262cbs0059@college.edu,20262cbs0059@123,CYBER SECURITY,CBS,20262cbs0059,2
student,CHARVI PATEL,20262cbs0060,20262cbs0060@college.edu,20262cbs0060@123,CYBER SECURITY,CBS,20262cbs0060,2
student,BIANCA DESAI,20262cbs0061,20262cbs0061@college.edu,20262cbs0061@123,CYBER SECURITY,CBS,20262cbs0061,2
student,BHUVANESH VERMA,20262cbs0062,20262cbs0062@college.edu,20262cbs0062@123,CYBER SECURITY,CBS,20262cbs0062,2
student,DIYA CHOPRA,20263cbs0001,20263cbs0001@college.edu,20263cbs0001@123,CYBER SECURITY,CBS,20263cbs0001,3
student,CHETAN MAHESHWARI,20263cbs0002,20263cbs0002@college.edu,20263cbs0002@123,CYBER SECURITY,CBS,20263cbs0002,3
student,EKTA SINHA,20263cbs0003,20263cbs0003@college.edu,20263cbs0003@123,CYBER SECURITY,CBS,20263cbs0003,3
student,CHIRAG MALHOTRA,20263cbs0004,20263cbs0004@college.edu,20263cbs0004@123,CYBER SECURITY,CBS,20263cbs0004,3
student,AISHA PATEL,20263cbs0005,20263cbs0005@college.edu,20263cbs0005@123,CYBER SECURITY,CBS,20263cbs0005,3
student,DEEP SHARMA,20263cbs0006,20263cbs0006@college.edu,20263cbs0006@123,CYBER SECURITY,CBS,20263cbs0006,3
student,AISHA PATEL,20263cbs0007,20263cbs0007@college.edu,20263cbs0007@123,CYBER SECURITY,CBS,20263cbs0007,3
student,ANANYA GUPTA,20263cbs0008,20263cbs0008@college.edu,20263cbs0008@123,CYBER SECURITY,CBS,20263cbs0008,3
student,DEVANSH TIWARI,20263cbs0009,20263cbs0009@college.edu,20263cbs0009@123,CYBER SECURITY,CBS,20263cbs0009,3
student,BIANCA DESAI,20263cbs0010,20263cbs0010@college.edu,20263cbs0010@123,CYBER SECURITY,CBS,20263cbs0010,3
student,EMRAN KHAN,20263cbs0011,20263cbs0011@college.edu,20263cbs0011@123,CYBER SECURITY,CBS,20263cbs0011,3
student,EMRAN KHAN,20263cbs0012,20263cbs0012@college.edu,20263cbs0012@123,CYBER SECURITY,CBS,20263cbs0012,3
student,ANANYA GUPTA,20263cbs0013,20263cbs0013@college.edu,20263cbs0013@123,CYBER SECURITY,CBS,20263cbs0013,3
student,AARAV SHARMA,20263cbs0014,20263cbs0014@college.edu,20263cbs0014@123,CYBER SECURITY,CBS,20263cbs0014,3
student,AKSHAY SINGH,20263cbs0015,20263cbs0015@college.edu,20263cbs0015@123,CYBER SECURITY,CBS,20263cbs0015,3
student,ANANYA GUPTA,20263cbs0016,20263cbs0016@college.edu,20263cbs0016@123,CYBER SECURITY,CBS,20263cbs0016,3
student,BIANCA DESAI,20263cbs0017,20263cbs0017@college.edu,20263cbs0017@123,CYBER SECURITY,CBS,20263cbs0017,3
student,BIANCA DESAI,20263cbs0018,20263cbs0018@college.edu,20263cbs0018@123,CYBER SECURITY,CBS,20263cbs0018,3
student,CHHAYA BANERJEE,20263cbs0019,20263cbs0019@college.edu,20263cbs0019@123,CYBER SECURITY,CBS,20263cbs0019,3
student,BHUVANESH VERMA,20263cbs0020,20263cbs0020@college.edu,20263cbs0020@123,CYBER SECURITY,CBS,20263cbs0020,3
student,ESWAR NAIR,20263cbs0021,20263cbs0021@college.edu,20263cbs0021@123,CYBER SECURITY,CBS,20263cbs0021,3
student,CHARVI PATEL,20263cbs0022,20263cbs0022@college.edu,20263cbs0022@123,CYBER SECURITY,CBS,20263cbs0022,3
student,BHUVANESH VERMA,20263cbs0023,20263cbs0023@college.edu,20263cbs0023@123,CYBER SECURITY,CBS,20263cbs0023,3
student,BIANCA DESAI,20263cbs0024,20263cbs0024@college.edu,20263cbs0024@123,CYBER SECURITY,CBS,20263cbs0024,3
student,CHIRAG MALHOTRA,20263cbs0025,20263cbs0025@college.edu,20263cbs0025@123,CYBER SECURITY,CBS,20263cbs0025,3
student,DALIT KUMAR,20263cbs0026,20263cbs0026@college.edu,20263cbs0026@123,CYBER SECURITY,CBS,20263cbs0026,3
student,BHAVNA REDDY,20263cbs0027,20263cbs0027@college.edu,20263cbs0027@123,CYBER SECURITY,CBS,20263cbs0027,3
student,CHIRAG MALHOTRA,20263cbs0028,20263cbs0028@college.edu,20263cbs0028@123,CYBER SECURITY,CBS,20263cbs0028,3
student,DEEP SHARMA,20263cbs0029,20263cbs0029@college.edu,20263cbs0029@123,CYBER SECURITY,CBS,20263cbs0029,3
student,BALAJI NAIR,20263cbs0030,20263cbs0030@college.edu,20263cbs0030@123,CYBER SECURITY,CBS,20263cbs0030,3
student,BHAVNA REDDY,20263cbs0031,20263cbs0031@college.edu,20263cbs0031@123,CYBER SECURITY,CBS,20263cbs0031,3
student,DEEP SHARMA,20263cbs0032,20263cbs0032@college.edu,20263cbs0032@123,CYBER SECURITY,CBS,20263cbs0032,3
student,EMRAN KHAN,20263cbs0033,20263cbs0033@college.edu,20263cbs0033@123,CYBER SECURITY,CBS,20263cbs0033,3
student,ESHA VERMA,20263cbs0034,20263cbs0034@college.edu,20263cbs0034@123,CYBER SECURITY,CBS,20263cbs0034,3
student,EDEN PATEL,20263cbs0035,20263cbs0035@college.edu,20263cbs0035@123,CYBER SECURITY,CBS,20263cbs0035,3
student,DEEP SHARMA,20263cbs0036,20263cbs0036@college.edu,20263cbs0036@123,CYBER SECURITY,CBS,20263cbs0036,3
student,DEEP SHARMA,20263cbs0037,20263cbs0037@college.edu,20263cbs0037@123,CYBER SECURITY,CBS,20263cbs0037,3
student,AARAV SHARMA,20263cbs0038,20263cbs0038@college.edu,20263cbs0038@123,CYBER SECURITY,CBS,20263cbs0038,3
student,BOOM BABU,20263cbs0039,20263cbs0039@college.edu,20263cbs0039@123,CYBER SECURITY,CBS,20263cbs0039,3
student,ESWAR NAIR,20263cbs0040,20263cbs0040@college.edu,20263cbs0040@123,CYBER SECURITY,CBS,20263cbs0040,3
student,BOOM BABU,20263cbs0041,20263cbs0041@college.edu,20263cbs0041@123,CYBER SECURITY,CBS,20263cbs0041,3
student,ANANYA GUPTA,20263cbs0042,20263cbs0042@college.edu,20263cbs0042@123,CYBER SECURITY,CBS,20263cbs0042,3
student,ESWAR NAIR,20263cbs0043,20263cbs0043@college.edu,20263cbs0043@123,CYBER SECURITY,CBS,20263cbs0043,3
student,EKTA SINHA,20263cbs0044,20263cbs0044@college.edu,20263cbs0044@123,CYBER SECURITY,CBS,20263cbs0044,3
student,DEVANSH TIWARI,20263cbs0045,20263cbs0045@college.edu,20263cbs0045@123,CYBER SECURITY,CBS,20263cbs0045,3
student,BALAJI NAIR,20263cbs0046,20263cbs0046@college.edu,20263cbs0046@123,CYBER SECURITY,CBS,20263cbs0046,3
student,EMRAN KHAN,20263cbs0047,20263cbs0047@college.edu,20263cbs0047@123,CYBER SECURITY,CBS,20263cbs0047,3
student,BHAVNA REDDY,20263cbs0048,20263cbs0048@college.edu,20263cbs0048@123,CYBER SECURITY,CBS,20263cbs0048,3
student,CHARVI PATEL,20263cbs0049,20263cbs0049@college.edu,20263cbs0049@123,CYBER SECURITY,CBS,20263cbs0049,3
student,ESHA VERMA,20263cbs0050,20263cbs0050@college.edu,20263cbs0050@123,CYBER SECURITY,CBS,20263cbs0050,3
student,BHAVNA REDDY,20263cbs0051,20263cbs0051@college.edu,20263cbs0051@123,CYBER SECURITY,CBS,20263cbs0051,3
student,ANANYA GUPTA,20263cbs0052,20263cbs0052@college.edu,20263cbs0052@123,CYBER SECURITY,CBS,20263cbs0052,3
student,DARSHAN REDDY,20263cbs0053,20263cbs0053@college.edu,20263cbs0053@123,CYBER SECURITY,CBS,20263cbs0053,3
student,EDEN PATEL,20263cbs0054,20263cbs0054@college.edu,20263cbs0054@123,CYBER SECURITY,CBS,20263cbs0054,3
student,EDEN PATEL,20263cbs0055,20263cbs0055@college.edu,20263cbs0055@123,CYBER SECURITY,CBS,20263cbs0055,3
student,CHIRAG MALHOTRA,20263cbs0056,20263cbs0056@college.edu,20263cbs0056@123,CYBER SECURITY,CBS,20263cbs0056,3
student,CHANDNI SHARMA,20263cbs0057,20263cbs0057@college.edu,20263cbs0057@123,CYBER SECURITY,CBS,20263cbs0057,3
student,DALIT KUMAR,20263cbs0058,20263cbs0058@college.edu,20263cbs0058@123,CYBER SECURITY,CBS,20263cbs0058,3
student,CHANDNI SHARMA,20263cbs0059,20263cbs0059@college.edu,20263cbs0059@123,CYBER SECURITY,CBS,20263cbs0059,3
student,EKTA SINHA,20263cbs0060,20263cbs0060@college.edu,20263cbs0060@123,CYBER SECURITY,CBS,20263cbs0060,3
student,CHIRAG MALHOTRA,20263cbs0061,20263cbs0061@college.edu,20263cbs0061@123,CYBER SECURITY,CBS,20263cbs0061,3
student,ANANYA GUPTA,20263cbs0062,20263cbs0062@college.edu,20263cbs0062@123,CYBER SECURITY,CBS,20263cbs0062,3
student,BHAVNA REDDY,20261ece0001,20261ece0001@college.edu,20261ece0001@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0001,1
student,AARAV SHARMA,20261ece0002,20261ece0002@college.edu,20261ece0002@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0002,1
student,CHHAYA BANERJEE,20261ece0003,20261ece0003@college.edu,20261ece0003@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0003,1
student,EDEN PATEL,20261ece0004,20261ece0004@college.edu,20261ece0004@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0004,1
student,AISHA PATEL,20261ece0005,20261ece0005@college.edu,20261ece0005@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0005,1
student,AARAV SHARMA,20261ece0006,20261ece0006@college.edu,20261ece0006@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0006,1
student,ESWAR NAIR,20261ece0007,20261ece0007@college.edu,20261ece0007@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0007,1
student,EDEN PATEL,20261ece0008,20261ece0008@college.edu,20261ece0008@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0008,1
student,ANANYA GUPTA,20261ece0009,20261ece0009@college.edu,20261ece0009@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0009,1
student,ESHA VERMA,20261ece0010,20261ece0010@college.edu,20261ece0010@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0010,1
student,CHIRAG MALHOTRA,20261ece0011,20261ece0011@college.edu,20261ece0011@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0011,1
student,EMRAN KHAN,20261ece0012,20261ece0012@college.edu,20261ece0012@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0012,1
student,BHUVANESH VERMA,20261ece0013,20261ece0013@college.edu,20261ece0013@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0013,1
student,BHUVANESH VERMA,20261ece0014,20261ece0014@college.edu,20261ece0014@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0014,1
student,CHANDNI SHARMA,20261ece0015,20261ece0015@college.edu,20261ece0015@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0015,1
student,CHIRAG MALHOTRA,20261ece0016,20261ece0016@college.edu,20261ece0016@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0016,1
student,BOOM BABU,20261ece0017,20261ece0017@college.edu,20261ece0017@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0017,1
student,ANANYA GUPTA,20261ece0018,20261ece0018@college.edu,20261ece0018@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0018,1
student,BHAVNA REDDY,20261ece0019,20261ece0019@college.edu,20261ece0019@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0019,1
student,CHANDNI SHARMA,20261ece0020,20261ece0020@college.edu,20261ece0020@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0020,1
student,BHAVNA REDDY,20261ece0021,20261ece0021@college.edu,20261ece0021@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0021,1
student,DALIT KUMAR,20261ece0022,20261ece0022@college.edu,20261ece0022@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0022,1
student,BHAVNA REDDY,20261ece0023,20261ece0023@college.edu,20261ece0023@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0023,1
student,EDEN PATEL,20261ece0024,20261ece0024@college.edu,20261ece0024@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0024,1
student,DEVANSH TIWARI,20261ece0025,20261ece0025@college.edu,20261ece0025@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0025,1
student,BIANCA DESAI,20261ece0026,20261ece0026@college.edu,20261ece0026@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0026,1
student,BHUVANESH VERMA,20261ece0027,20261ece0027@college.edu,20261ece0027@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0027,1
student,DIYA CHOPRA,20261ece0028,20261ece0028@college.edu,20261ece0028@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0028,1
student,BOOM BABU,20261ece0029,20261ece0029@college.edu,20261ece0029@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0029,1
student,EDEN PATEL,20261ece0030,20261ece0030@college.edu,20261ece0030@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0030,1
student,BHAVNA REDDY,20261ece0031,20261ece0031@college.edu,20261ece0031@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0031,1
student,EKTA SINHA,20261ece0032,20261ece0032@college.edu,20261ece0032@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0032,1
student,DALIT KUMAR,20261ece0033,20261ece0033@college.edu,20261ece0033@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0033,1
student,ANANYA GUPTA,20261ece0034,20261ece0034@college.edu,20261ece0034@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0034,1
student,BHAVNA REDDY,20261ece0035,20261ece0035@college.edu,20261ece0035@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0035,1
student,ESWAR NAIR,20261ece0036,20261ece0036@college.edu,20261ece0036@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0036,1
student,CHARVI PATEL,20261ece0037,20261ece0037@college.edu,20261ece0037@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0037,1
student,BALAJI NAIR,20261ece0038,20261ece0038@college.edu,20261ece0038@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0038,1
student,BALAJI NAIR,20261ece0039,20261ece0039@college.edu,20261ece0039@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0039,1
student,CHIRAG MALHOTRA,20261ece0040,20261ece0040@college.edu,20261ece0040@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0040,1
student,AARAV SHARMA,20261ece0041,20261ece0041@college.edu,20261ece0041@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0041,1
student,BHUVANESH VERMA,20261ece0042,20261ece0042@college.edu,20261ece0042@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0042,1
student,ANANYA GUPTA,20261ece0043,20261ece0043@college.edu,20261ece0043@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0043,1
student,ANANYA GUPTA,20261ece0044,20261ece0044@college.edu,20261ece0044@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0044,1
student,CHETAN MAHESHWARI,20261ece0045,20261ece0045@college.edu,20261ece0045@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0045,1
student,DIYA CHOPRA,20261ece0046,20261ece0046@college.edu,20261ece0046@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0046,1
student,EDEN PATEL,20261ece0047,20261ece0047@college.edu,20261ece0047@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0047,1
student,EDEN PATEL,20261ece0048,20261ece0048@college.edu,20261ece0048@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0048,1
student,ARJUN KUMAR,20261ece0049,20261ece0049@college.edu,20261ece0049@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0049,1
