SLOT_ID,DEPARTMENT,PROGRAM,SEMESTER,CLASS,DAY,START_TIME,END_TIME,DURATION_HOURS,SLOT_TYPE,COURSE,FACULTY_ID,FACULTY_NAME,ROOM
0875,IOT,IOT,1,A,Wednesday,09:00,11:00,2,LAB,Thermodynamics,PUC26AI006,FARHAN HASSAN,L875
0876,IOT,IOT,1,B,Wednesday,08:00,09:00,1,THEORY,Mechanics,PUC26AI007,GAJENDRA KUMAR,T876
0877,IOT,IOT,1,B,Wednesday,09:00,10:00,1,THEORY,Structural Analysis,PUC26MBA001,ADITYA SAXENA,T877
0878,IOT,IOT,1,B,Wednesday,10:00,11:00,1,THEORY,Concrete Technology,PUC26MBA002,BHAVNA KAPOOR,T878
0879,IOT,IOT,1,B,Wednesday,08:00,10:00,2,LAB,VLSI Design,PUC26MBA003,CHIRAG VERMA,L879
0880,IOT,IOT,1,B,Wednesday,09:00,11:00,2,LAB,Embedded Systems,PUC26MBA004,DEEPIKA SHARMA,L880
0881,IOT,IOT,1,C,Wednesday,08:00,09:00,1,THEORY,Business Management,PUC26MBA005,ESHWARI REDDY,T881
0882,IOT,IOT,1,C,Wednesday,09:00,10:00,1,THEORY,Finance,PUC26MBA006,FARIDA KHAN,T882
0883,IOT,IOT,1,C,Wednesday,10:00,11:00,1,THEORY,Marketing,PUC26BBA001,ABHIJEET SINGH,T883
0884,IOT,IOT,1,C,Wednesday,08:00,10:00,2,LAB,Economics,PUC26BBA002,BHAGVAN RAGHAV,L884
0885,IOT,IOT,1,C,Wednesday,09:00,11:00,2,LAB,Data Structures,PUC26BBA003,CHIRAG DESAI,L885
0886,IOT,IOT,2,A,Wednesday,08:00,09:00,1,THEORY,Algorithms,PUC26BBA004,DIVYA SHARMA,T886
0887,IOT,IOT,2,A,Wednesday,09:00,10:00,1,THEORY,Web Development,PUC26BBA005,ESHITA PRABHU,T887
0888,IOT,IOT,2,A,Wednesday,10:00,11:00,1,THEORY,Cloud Computing,PUC26BBA006,FARISH KHAN,T888
0889,IOT,IOT,2,A,Wednesday,08:00,10:00,2,LAB,AI & ML,PUC26FSD001,AJAYVEER SINGH,L889
0890,IOT,IOT,2,A,Wednesday,09:00,11:00,2,LAB,Cybersecurity,PUC26FSD002,BHASHKAR REDDY,L890
0891,IOT,IOT,2,B,Wednesday,08:00,09:00,1,THEORY,IoT,PUC26FSD003,CHIRANJEEVI PAL,T891
0892,IOT,IOT,2,B,Wednesday,09:00,10:00,1,THEORY,Databases,PUC26FSD004,DARSHANA NAIR,T892
0893,IOT,IOT,2,B,Wednesday,10:00,11:00,1,THEORY,OS,PUC26FSD005,ESHA MAHAJAN,T893
0894,IOT,IOT,2,B,Wednesday,08:00,10:00,2,LAB,Networking,PUC26FSD006,FARISHA KHAN,L894
0895,IOT,IOT,2,B,Wednesday,09:00,11:00,2,LAB,Statistics,PUC26EEE001,ASHOK KUMAR,L895
0896,IOT,IOT,2,C,Wednesday,08:00,09:00,1,THEORY,Machine Learning,PUC26EEE002,BHARGAV DESAI,T896
0897,IOT,IOT,2,C,Wednesday,09:00,10:00,1,THEORY,Deep Learning,PUC26EEE003,CHIRAG KUMAR,T897
0898,IOT,IOT,2,C,Wednesday,10:00,11:00,1,THEORY,Circuit Analysis,PUC26EEE004,DEEPENDRA SINGH,T898
0899,IOT,IOT,2,C,Wednesday,08:00,10:00,2,LAB,Power Systems,PUC26EEE005,EKALAVYA RAO,L899
0900,IOT,IOT,2,C,Wednesday,09:00,11:00,2,LAB,Digital Design,PUC26EEE006,FAROOQ MALIK,L900
0901,AI,AI,1,A,Wednesday,08:00,09:00,1,THEORY,Thermodynamics,PUC26EEE007,GAURAV MEHRA,T901
0902,AI,AI,1,A,Wednesday,09:00,10:00,1,THEORY,Mechanics,PUC26EEE008,HARSHVARDHAN DESAI,T902
0903,AI,AI,1,A,Wednesday,10:00,11:00,1,THEORY,Structural Analysis,PUC26CSE001,ARJUN KUMAR,T903
0904,AI,AI,1,A,Wednesday,08:00,10:00,2,LAB,Concrete Technology,PUC26CSE002,DARSHAN REDDY,L904
0905,AI,AI,1,A,Wednesday,09:00,11:00,2,LAB,VLSI Design,PUC26CSE003,CHARVI PATEL,L905
0906,AI,AI,1,B,Wednesday,08:00,09:00,1,THEORY,Embedded Systems,PUC26CSE004,DALIT KUMAR,T906
0907,AI,AI,1,B,Wednesday,09:00,10:00,1,THEORY,Business Management,PUC26CSE005,AKSHAY SINGH,T907
0908,AI,AI,1,B,Wednesday,10:00,11:00,1,THEORY,Finance,PUC26CSE006,ANANYA GUPTA,T908
0909,AI,AI,1,B,Wednesday,08:00,10:00,2,LAB,Marketing,PUC26CSE007,DARSHAN REDDY,L909
0910,AI,AI,1,B,Wednesday,09:00,11:00,2,LAB,Economics,PUC26CSE008,CHANDNI SHARMA,L910
0911,AI,AI,1,C,Wednesday,08:00,09:00,1,THEORY,Data Structures,PUC26CSE009,DEEP SHARMA,T911
0912,AI,AI,1,C,Wednesday,09:00,10:00,1,THEORY,Algorithms,PUC26CSE010,CHETAN MAHESHWARI,T912
0913,AI,AI,1,C,Wednesday,10:00,11:00,1,THEORY,Web Development,PUC26CSE011,EDEN PATEL,T913
0914,AI,AI,1,C,Wednesday,08:00,10:00,2,LAB,Cloud Computing,PUC26CSE012,CHETAN MAHESHWARI,L914
0915,AI,AI,1,C,Wednesday,09:00,11:00,2,LAB,AI & ML,PUC26ADS001,BALAJI NAIR,L915
0916,MBA,MBA,1,A,Wednesday,08:00,09:00,1,THEORY,Cybersecurity,PUC26ADS002,ESWAR NAIR,T916
0917,MBA,MBA,1,A,Wednesday,09:00,10:00,1,THEORY,IoT,PUC26ADS003,ARJUN KUMAR,T917
0918,MBA,MBA,1,A,Wednesday,10:00,11:00,1,THEORY,Databases,PUC26ADS004,CHIRAG MALHOTRA,T918
0919,MBA,MBA,1,A,Wednesday,08:00,10:00,2,LAB,OS,PUC26ADS005,DEVANSH TIWARI,L919
0920,MBA,MBA,1,A,Wednesday,09:00,11:00,2,LAB,Networking,PUC26ADS006,BOOM BABU,L920
0921,MBA,MBA,1,B,Wednesday,08:00,09:00,1,THEORY,Statistics,PUC26ADS007,CHHAYA BANERJEE,T921
0922,MBA,MBA,1,B,Wednesday,09:00,10:00,1,THEORY,Machine Learning,PUC26ECE001,ARYAN DESAI,T922
0923,MBA,MBA,1,B,Wednesday,10:00,11:00,1,THEORY,Deep Learning,PUC26ECE002,BHANU PRAKASH,T923
0924,MBA,MBA,1,B,Wednesday,08:00,10:00,2,LAB,Circuit Analysis,PUC26ECE003,CHIRAG Singh,L924
0925,MBA,MBA,1,B,Wednesday,09:00,11:00,2,LAB,Power Systems,PUC26ECE004,DEEPAK VERMA,L925
0926,MBA,MBA,1,C,Wednesday,08:00,09:00,1,THEORY,Digital Design,PUC26ECE005,ESHA KAPOOR,T926
0927,MBA,MBA,1,C,Wednesday,09:00,10:00,1,THEORY,Thermodynamics,PUC26ECE006,FAISAL KHAN,T927
0928,MBA,MBA,1,C,Wednesday,10:00,11:00,1,THEORY,Mechanics,PUC26ECE007,GAURAV MAHAJAN,T928
0929,MBA,MBA,1,C,Wednesday,08:00,10:00,2,LAB,Structural Analysis,PUC26ECE008,HARSH MITTAL,L929
0930,MBA,MBA,1,C,Wednesday,09:00,11:00,2,LAB,Concrete Technology,PUC26ME001,ADITYA KUMAR,L930
0931,BBA,BBA,1,A,Wednesday,08:00,09:00,1,THEORY,VLSI Design,PUC26ME002,BRIJESH SINGH,T931
0932,BBA,BBA,1,A,Wednesday,09:00,10:00,1,THEORY,Embedded Systems,PUC26ME003,CHANDRA SHEKHAR,T932
0933,BBA,BBA,1,A,Wednesday,10:00,11:00,1,THEORY,Business Management,PUC26ME004,DINESH PATEL,T933
0934,BBA,BBA,1,A,Wednesday,08:00,10:00,2,LAB,Finance,PUC26ME005,EAKSHYA RAO,L934
0935,BBA,BBA,1,A,Wednesday,09:00,11:00,2,LAB,Marketing,PUC26ME006,FARHAN ALI,L935
0936,BBA,BBA,1,B,Wednesday,08:00,09:00,1,THEORY,Economics,PUC26ME007,GAJENDRA SINGH,T936
0937,BBA,BBA,1,B,Wednesday,09:00,10:00,1,THEORY,Data Structures,PUC26ME008,HARSHIT SHARMA,T937
0938,BBA,BBA,1,B,Wednesday,10:00,11:00,1,THEORY,Algorithms,PUC26CE001,ABHISHEK GUPTA,T938
0939,BBA,BBA,1,B,Wednesday,08:00,10:00,2,LAB,Web Development,PUC26CE002,BHAVNA SHARMA,L939
0940,BBA,BBA,1,B,Wednesday,09:00,11:00,2,LAB,Cloud Computing,PUC26CE003,CHIRAG JOSHI,L940
0941,BBA,BBA,1,C,Wednesday,08:00,09:00,1,THEORY,AI & ML,PUC26CE004,DHRUVENDRA SINGH,T941
0942,BBA,BBA,1,C,Wednesday,09:00,10:00,1,THEORY,Cybersecurity,PUC26CE005,EKTA VERMA,T942
0943,BBA,BBA,1,C,Wednesday,10:00,11:00,1,THEORY,IoT,PUC26CE006,FIONA PATEL,T943
0944,BBA,BBA,1,C,Wednesday,08:00,10:00,2,LAB,Databases,PUC26CE007,GAURAV NEGI,L944
0945,BBA,BBA,1,C,Wednesday,09:00,11:00,2,LAB,OS,PUC26CE008,HARSH BHATNAGAR,L945
0946,FSD,FSD,1,A,Wednesday,08:00,09:00,1,THEORY,Networking,PUC26IOT001,ARUN KUMAR,T946
0947,FSD,FSD,1,A,Wednesday,09:00,10:00,1,THEORY,Statistics,PUC26IOT002,BHAVESH VERMA,T947
0948,FSD,FSD,1,A,Wednesday,10:00,11:00,1,THEORY,Machine Learning,PUC26IOT003,CHIRANJEEV RAJ,T948
0949,FSD,FSD,1,A,Wednesday,08:00,10:00,2,LAB,Deep Learning,PUC26IOT004,DARSHAN PATEL,L949
0950,FSD,FSD,1,A,Wednesday,09:00,11:00,2,LAB,Circuit Analysis,PUC26IOT005,ESHAAN KRISHNAN,L950
0951,FSD,FSD,1,B,Wednesday,08:00,09:00,1,THEORY,Power Systems,PUC26IOT006,FARHAN MALIK,T951
0952,FSD,FSD,1,B,Wednesday,09:00,10:00,1,THEORY,Digital Design,PUC26AI001,ABHIJIT NAIR,T952
0953,FSD,FSD,1,B,Wednesday,10:00,11:00,1,THEORY,Thermodynamics,PUC26AI002,BHAVNA DESAI,T953
0954,FSD,FSD,1,B,Wednesday,08:00,10:00,2,LAB,Mechanics,PUC26AI003,CHIRAG MALHOTRA,L954
0955,FSD,FSD,1,B,Wednesday,09:00,11:00,2,LAB,Structural Analysis,PUC26AI004,DIVYAM SINGH,L955
0956,FSD,FSD,1,C,Wednesday,08:00,09:00,1,THEORY,Concrete Technology,PUC26AI005,ESHA SHARMA,T956
0957,FSD,FSD,1,C,Wednesday,09:00,10:00,1,THEORY,VLSI Design,PUC26AI006,FARHAN HASSAN,T957
0958,FSD,FSD,1,C,Wednesday,10:00,11:00,1,THEORY,Embedded Systems,PUC26AI007,GAJENDRA KUMAR,T958
0959,FSD,FSD,1,C,Wednesday,08:00,10:00,2,LAB,Business Management,PUC26MBA001,ADITYA SAXENA,L959
0960,FSD,FSD,1,C,Wednesday,09:00,11:00,2,LAB,Finance,PUC26MBA002,BHAVNA KAPOOR,L960
0961,EEE,EEE,1,A,Wednesday,08:00,09:00,1,THEORY,Marketing,PUC26MBA003,CHIRAG VERMA,T961
0962,EEE,EEE,1,A,Wednesday,09:00,10:00,1,THEORY,Economics,PUC26MBA004,DEEPIKA SHARMA,T962
0963,EEE,EEE,1,A,Wednesday,10:00,11:00,1,THEORY,Data Structures,PUC26MBA005,ESHWARI REDDY,T963
0964,EEE,EEE,1,A,Wednesday,08:00,10:00,2,LAB,Algorithms,PUC26MBA006,FARIDA KHAN,L964
0965,EEE,EEE,1,A,Wednesday,09:00,11:00,2,LAB,Web Development,PUC26BBA001,ABHIJEET SINGH,L965
0966,EEE,EEE,1,B,Wednesday,08:00,09:00,1,THEORY,Cloud Computing,PUC26BBA002,BHAGVAN RAGHAV,T966
0967,EEE,EEE,1,B,Wednesday,09:00,10:00,1,THEORY,AI & ML,PUC26BBA003,CHIRAG DESAI,T967
0968,EEE,EEE,1,B,Wednesday,10:00,11:00,1,THEORY,Cybersecurity,PUC26BBA004,DIVYA SHARMA,T968
0969,EEE,EEE,1,B,Wednesday,08:00,10:00,2,LAB,IoT,PUC26BBA005,ESHITA PRABHU,L969
0970,EEE,EEE,1,B,Wednesday,09:00,11:00,2,LAB,Databases,PUC26BBA006,FARISH KHAN,L970
0971,EEE,EEE,1,C,Wednesday,08:00,09:00,1,THEORY,OS,PUC26FSD001,AJAYVEER SINGH,T971
0972,EEE,EEE,1,C,Wednesday,09:00,10:00,1,THEORY,Networking,PUC26FSD002,BHASHKAR REDDY,T972
0973,EEE,EEE,1,C,Wednesday,10:00,11:00,1,THEORY,Statistics,PUC26FSD003,CHIRANJEEVI PAL,T973
0974,EEE,EEE,1,C,Wednesday,08:00,10:00,2,LAB,Machine Learning,PUC26FSD004,DARSHANA NAIR,L974
0975,EEE,EEE,1,C,Wednesday,09:00,11:00,2,LAB,Deep Learning,PUC26FSD005,ESHA MAHAJAN,L975
0976,EEE,EEE,2,A,Wednesday,08:00,09:00,1,THEORY,Circuit Analysis,PUC26FSD006,FARISHA KHAN,T976
0977,EEE,EEE,2,A,Wednesday,09:00,10:00,1,THEORY,Power Systems,PUC26EEE001,ASHOK KUMAR,T977
0978,EEE,EEE,2,A,Wednesday,10:00,11:00,1,THEORY,Digital Design,PUC26EEE002,BHARGAV DESAI,T978
0979,EEE,EEE,2,A,Wednesday,08:00,10:00,2,LAB,Thermodynamics,PUC26EEE003,CHIRAG KUMAR,L979
0980,EEE,EEE,2,A,Wednesday,09:00,11:00,2,LAB,Mechanics,PUC26EEE004,DEEPENDRA SINGH,L980
0981,EEE,EEE,2,B,Wednesday,08:00,09:00,1,THEORY,Structural Analysis,PUC26EEE005,EKALAVYA RAO,T981
0982,EEE,EEE,2,B,Wednesday,09:00,10:00,1,THEORY,Concrete Technology,PUC26EEE006,FAROOQ MALIK,T982
0983,EEE,EEE,2,B,Wednesday,10:00,11:00,1,THEORY,VLSI Design,PUC26EEE007,GAURAV MEHRA,T983
0984,EEE,EEE,2,B,Wednesday,08:00,10:00,2,LAB,Embedded Systems,PUC26EEE008,HARSHVARDHAN DESAI,L984
0985,EEE,EEE,2,B,Wednesday,09:00,11:00,2,LAB,Business Management,PUC26CSE001,ARJUN KUMAR,L985
0986,EEE,EEE,2,C,Wednesday,08:00,09:00,1,THEORY,Finance,PUC26CSE002,DARSHAN REDDY,T986
0987,EEE,EEE,2,C,Wednesday,09:00,10:00,1,THEORY,Marketing,PUC26CSE003,CHARVI PATEL,T987
0988,EEE,EEE,2,C,Wednesday,10:00,11:00,1,THEORY,Economics,PUC26CSE004,DALIT KUMAR,T988
0989,EEE,EEE,2,C,Wednesday,08:00,10:00,2,LAB,Data Structures,PUC26CSE005,AKSHAY SINGH,L989
0990,EEE,EEE,2,C,Wednesday,09:00,11:00,2,LAB,Algorithms,PUC26CSE006,ANANYA GUPTA,L990
0991,CSE,CSE,1,A,Thursday,08:00,09:00,1,THEORY,Web Development,PUC26CSE007,DARSHAN REDDY,T991
0992,CSE,CSE,1,A,Thursday,09:00,10:00,1,THEORY,Cloud Computing,PUC26CSE008,CHANDNI SHARMA,T992
0993,CSE,CSE,1,A,Thursday,10:00,11:00,1,THEORY,AI & ML,PUC26CSE009,DEEP SHARMA,T993
0994,CSE,CSE,1,A,Thursday,08:00,10:00,2,LAB,Cybersecurity,PUC26CSE010,CHETAN MAHESHWARI,L994
0995,CSE,CSE,1,A,Thursday,09:00,11:00,2,LAB,IoT,PUC26CSE011,EDEN PATEL,L995
0996,CSE,CSE,1,B,Thursday,08:00,09:00,1,THEORY,Databases,PUC26CSE012,CHETAN MAHESHWARI,T996
0997,CSE,CSE,1,B,Thursday,09:00,10:00,1,THEORY,OS,PUC26ADS001,BALAJI NAIR,T997
0998,CSE,CSE,1,B,Thursday,10:00,11:00,1,THEORY,Networking,PUC26ADS002,ESWAR NAIR,T998
0999,CSE,CSE,1,B,Thursday,08:00,10:00,2,LAB,Statistics,PUC26ADS003,ARJUN KUMAR,L999
1000,CSE,CSE,1,B,Thursday,09:00,11:00,2,LAB,Machine Learning,PUC26ADS004,CHIRAG MALHOTRA,L1000
1001,CSE,CSE,1,C,Thursday,08:00,09:00,1,THEORY,Deep Learning,PUC26ADS005,DEVANSH TIWARI,T1001
1002,CSE,CSE,1,C,Thursday,09:00,10:00,1,THEORY,Circuit Analysis,PUC26ADS006,BOOM BABU,T1002
1003,CSE,CSE,1,C,Thursday,10:00,11:00,1,THEORY,Power Systems,PUC26ADS007,CHHAYA BANERJEE,T1003
1004,CSE,CSE,1,C,Thursday,08:00,10:00,2,LAB,Digital Design,PUC26ECE001,ARYAN DESAI,L1004
1005,CSE,CSE,1,C,Thursday,09:00,11:00,2,LAB,Thermodynamics,PUC26ECE002,BHANU PRAKASH,L1005
1006,CSE,CSE,2,A,Thursday,08:00,09:00,1,THEORY,Mechanics,PUC26ECE003,CHIRAG Singh,T1006
1007,CSE,CSE,2,A,Thursday,09:00,10:00,1,THEORY,Structural Analysis,PUC26ECE004,DEEPAK VERMA,T1007
1008,CSE,CSE,2,A,Thursday,10:00,11:00,1,THEORY,Concrete Technology,PUC26ECE005,ESHA KAPOOR,T1008
1009,CSE,CSE,2,A,Thursday,08:00,10:00,2,LAB,VLSI Design,PUC26ECE006,FAISAL KHAN,L1009
1010,CSE,CSE,2,A,Thursday,09:00,11:00,2,LAB,Embedded Systems,PUC26ECE007,GAURAV MAHAJAN,L1010
1011,CSE,CSE,2,B,Thursday,08:00,09:00,1,THEORY,Business Management,PUC26ECE008,HARSH MITTAL,T1011
1012,CSE,CSE,2,B,Thursday,09:00,10:00,1,THEORY,Finance,PUC26ME001,ADITYA KUMAR,T1012
1013,CSE,CSE,2,B,Thursday,10:00,11:00,1,THEORY,Marketing,PUC26ME002,BRIJESH SINGH,T1013
1014,CSE,CSE,2,B,Thursday,08:00,10:00,2,LAB,Economics,PUC26ME003,CHANDRA SHEKHAR,L1014
1015,CSE,CSE,2,B,Thursday,09:00,11:00,2,LAB,Data Structures,PUC26ME004,DINESH PATEL,L1015
1016,CSE,CSE,2,C,Thursday,08:00,09:00,1,THEORY,Algorithms,PUC26ME005,EAKSHYA RAO,T1016
1017,CSE,CSE,2,C,Thursday,09:00,10:00,1,THEORY,Web Development,PUC26ME006,FARHAN ALI,T1017
1018,CSE,CSE,2,C,Thursday,10:00,11:00,1,THEORY,Cloud Computing,PUC26ME007,GAJENDRA SINGH,T1018
1019,CSE,CSE,2,C,Thursday,08:00,10:00,2,LAB,AI & ML,PUC26ME008,HARSHIT SHARMA,L1019
1020,CSE,CSE,2,C,Thursday,09:00,11:00,2,LAB,Cybersecurity,PUC26CE001,ABHISHEK GUPTA,L1020
1021,CSE,CSE,3,A,Thursday,08:00,09:00,1,THEORY,IoT,PUC26CE002,BHAVNA SHARMA,T1021
1022,CSE,CSE,3,A,Thursday,09:00,10:00,1,THEORY,Databases,PUC26CE003,CHIRAG JOSHI,T1022
1023,CSE,CSE,3,A,Thursday,10:00,11:00,1,THEORY,OS,PUC26CE004,DHRUVENDRA SINGH,T1023
1024,CSE,CSE,3,A,Thursday,08:00,10:00,2,LAB,Networking,PUC26CE005,EKTA VERMA,L1024
1025,CSE,CSE,3,A,Thursday,09:00,11:00,2,LAB,Statistics,PUC26CE006,FIONA PATEL,L1025
1026,CSE,CSE,3,B,Thursday,08:00,09:00,1,THEORY,Machine Learning,PUC26CE007,GAURAV NEGI,T1026
1027,CSE,CSE,3,B,Thursday,09:00,10:00,1,THEORY,Deep Learning,PUC26CE008,HARSH BHATNAGAR,T1027
1028,CSE,CSE,3,B,Thursday,10:00,11:00,1,THEORY,Circuit Analysis,PUC26IOT001,ARUN KUMAR,T1028
1029,CSE,CSE,3,B,Thursday,08:00,10:00,2,LAB,Power Systems,PUC26IOT002,BHAVESH VERMA,L1029
1030,CSE,CSE,3,B,Thursday,09:00,11:00,2,LAB,Digital Design,PUC26IOT003,CHIRANJEEV RAJ,L1030
1031,CSE,CSE,3,C,Thursday,08:00,09:00,1,THEORY,Thermodynamics,PUC26IOT004,DARSHAN PATEL,T1031
1032,CSE,CSE,3,C,Thursday,09:00,10:00,1,THEORY,Mechanics,PUC26IOT005,ESHAAN KRISHNAN,T1032
1033,CSE,CSE,3,C,Thursday,10:00,11:00,1,THEORY,Structural Analysis,PUC26IOT006,FARHAN MALIK,T1033
1034,CSE,CSE,3,C,Thursday,08:00,10:00,2,LAB,Concrete Technology,PUC26AI001,ABHIJIT NAIR,L1034
1035,CSE,CSE,3,C,Thursday,09:00,11:00,2,LAB,VLSI Design,PUC26AI002,BHAVNA DESAI,L1035
1036,CSE,CSE,4,A,Thursday,08:00,09:00,1,THEORY,Embedded Systems,PUC26AI003,CHIRAG MALHOTRA,T1036
1037,CSE,CSE,4,A,Thursday,09:00,10:00,1,THEORY,Business Management,PUC26AI004,DIVYAM SINGH,T1037
1038,CSE,CSE,4,A,Thursday,10:00,11:00,1,THEORY,Finance,PUC26AI005,ESHA SHARMA,T1038
1039,CSE,CSE,4,A,Thursday,08:00,10:00,2,LAB,Marketing,PUC26AI006,FARHAN HASSAN,L1039
1040,CSE,CSE,4,A,Thursday,09:00,11:00,2,LAB,Economics,PUC26AI007,GAJENDRA KUMAR,L1040
1041,CSE,CSE,4,B,Thursday,08:00,09:00,1,THEORY,Data Structures,PUC26MBA001,ADITYA SAXENA,T1041
1042,CSE,CSE,4,B,Thursday,09:00,10:00,1,THEORY,Algorithms,PUC26MBA002,BHAVNA KAPOOR,T1042
1043,CSE,CSE,4,B,Thursday,10:00,11:00,1,THEORY,Web Development,PUC26MBA003,CHIRAG VERMA,T1043
1044,CSE,CSE,4,B,Thursday,08:00,10:00,2,LAB,Cloud Computing,PUC26MBA004,DEEPIKA SHARMA,L1044
1045,CSE,CSE,4,B,Thursday,09:00,11:00,2,LAB,AI & ML,PUC26MBA005,ESHWARI REDDY,L1045
1046,CSE,CSE,4,C,Thursday,08:00,09:00,1,THEORY,Cybersecurity,PUC26MBA006,FARIDA KHAN,T1046
1047,CSE,CSE,4,C,Thursday,09:00,10:00,1,THEORY,IoT,PUC26BBA001,ABHIJEET SINGH,T1047
1048,CSE,CSE,4,C,Thursday,10:00,11:00,1,THEORY,Databases,PUC26BBA002,BHAGVAN RAGHAV,T1048
1049,CSE,CSE,4,C,Thursday,08:00,10:00,2,LAB,OS,PUC26BBA003,CHIRAG DESAI,L1049
1050,CSE,CSE,4,C,Thursday,09:00,11:00,2,LAB,Networking,PUC26BBA004,DIVYA SHARMA,L1050
1051,ADS,ADS,1,A,Thursday,08:00,09:00,1,THEORY,Statistics,PUC26BBA005,ESHITA PRABHU,T1051
1052,ADS,ADS,1,A,Thursday,09:00,10:00,1,THEORY,Machine Learning,PUC26BBA006,FARISH KHAN,T1052
1053,ADS,ADS,1,A,Thursday,10:00,11:00,1,THEORY,Deep Learning,PUC26FSD001,AJAYVEER SINGH,T1053
1054,ADS,ADS,1,A,Thursday,08:00,10:00,2,LAB,Circuit Analysis,PUC26FSD002,BHASHKAR REDDY,L1054
1055,ADS,ADS,1,A,Thursday,09:00,11:00,2,LAB,Power Systems,PUC26FSD003,CHIRANJEEVI PAL,L1055
1056,ADS,ADS,1,B,Thursday,08:00,09:00,1,THEORY,Digital Design,PUC26FSD004,DARSHANA NAIR,T1056
1057,ADS,ADS,1,B,Thursday,09:00,10:00,1,THEORY,Thermodynamics,PUC26FSD005,ESHA MAHAJAN,T1057
1058,ADS,ADS,1,B,Thursday,10:00,11:00,1,THEORY,Mechanics,PUC26FSD006,FARISHA KHAN,T1058
1059,ADS,ADS,1,B,Thursday,08:00,10:00,2,LAB,Structural Analysis,PUC26EEE001,ASHOK KUMAR,L1059
1060,ADS,ADS,1,B,Thursday,09:00,11:00,2,LAB,Concrete Technology,PUC26EEE002,BHARGAV DESAI,L1060
1061,ADS,ADS,1,C,Thursday,08:00,09:00,1,THEORY,VLSI Design,PUC26EEE003,CHIRAG KUMAR,T1061
1062,ADS,ADS,1,C,Thursday,09:00,10:00,1,THEORY,Embedded Systems,PUC26EEE004,DEEPENDRA SINGH,T1062
1063,ADS,ADS,1,C,Thursday,10:00,11:00,1,THEORY,Business Management,PUC26EEE005,EKALAVYA RAO,T1063
1064,ADS,ADS,1,C,Thursday,08:00,10:00,2,LAB,Finance,PUC26EEE006,FAROOQ MALIK,L1064
1065,ADS,ADS,1,C,Thursday,09:00,11:00,2,LAB,Marketing,PUC26EEE007,GAURAV MEHRA,L1065
1066,ADS,ADS,2,A,Thursday,08:00,09:00,1,THEORY,Economics,PUC26EEE008,HARSHVARDHAN DESAI,T1066
1067,ADS,ADS,2,A,Thursday,09:00,10:00,1,THEORY,Data Structures,PUC26CSE001,ARJUN KUMAR,T1067
1068,ADS,ADS,2,A,Thursday,10:00,11:00,1,THEORY,Algorithms,PUC26CSE002,DARSHAN REDDY,T1068
1069,ADS,ADS,2,A,Thursday,08:00,10:00,2,LAB,Web Development,PUC26CSE003,CHARVI PATEL,L1069
1070,ADS,ADS,2,A,Thursday,09:00,11:00,2,LAB,Cloud Computing,PUC26CSE004,DALIT KUMAR,L1070
1071,ADS,ADS,2,B,Thursday,08:00,09:00,1,THEORY,AI & ML,PUC26CSE005,AKSHAY SINGH,T1071
1072,ADS,ADS,2,B,Thursday,09:00,10:00,1,THEORY,Cybersecurity,PUC26CSE006,ANANYA GUPTA,T1072
1073,ADS,ADS,2,B,Thursday,10:00,11:00,1,THEORY,IoT,PUC26CSE007,DARSHAN REDDY,T1073
1074,ADS,ADS,2,B,Thursday,08:00,10:00,2,LAB,Databases,PUC26CSE008,CHANDNI SHARMA,L1074
1075,ADS,ADS,2,B,Thursday,09:00,11:00,2,LAB,OS,PUC26CSE009,DEEP SHARMA,L1075
1076,ADS,ADS,2,C,Thursday,08:00,09:00,1,THEORY,Networking,PUC26CSE010,CHETAN MAHESHWARI,T1076
1077,ADS,ADS,2,C,Thursday,09:00,10:00,1,THEORY,Statistics,PUC26CSE011,EDEN PATEL,T1077
1078,ADS,ADS,2,C,Thursday,10:00,11:00,1,THEORY,Machine Learning,PUC26CSE012,CHETAN MAHESHWARI,T1078
1079,ADS,ADS,2,C,Thursday,08:00,10:00,2,LAB,Deep Learning,PUC26ADS001,BALAJI NAIR,L1079
1080,ADS,ADS,2,C,Thursday,09:00,11:00,2,LAB,Circuit Analysis,PUC26ADS002,ESWAR NAIR,L1080
1081,ECE,ECE,1,A,Thursday,08:00,09:00,1,THEORY,Power Systems,PUC26ADS003,ARJUN KUMAR,T1081
1082,ECE,ECE,1,A,Thursday,09:00,10:00,1,THEORY,Digital Design,PUC26ADS004,CHIRAG MALHOTRA,T1082
1083,ECE,ECE,1,A,Thursday,10:00,11:00,1,THEORY,Thermodynamics,PUC26ADS005,DEVANSH TIWARI,T1083
1084,ECE,ECE,1,A,Thursday,08:00,10:00,2,LAB,Mechanics,PUC26ADS006,BOOM BABU,L1084
1085,ECE,ECE,1,A,Thursday,09:00,11:00,2,LAB,Structural Analysis,PUC26ADS007,CHHAYA BANERJEE,L1085
1086,ECE,ECE,1,B,Thursday,08:00,09:00,1,THEORY,Concrete Technology,PUC26ECE001,ARYAN DESAI,T1086
1087,ECE,ECE,1,B,Thursday,09:00,10:00,1,THEORY,VLSI Design,PUC26ECE002,BHANU PRAKASH,T1087
1088,ECE,ECE,1,B,Thursday,10:00,11:00,1,THEORY,Embedded Systems,PUC26ECE003,CHIRAG Singh,T1088
